video,frame,fps,track_id,cls_id,cls_name,det_confidence,x1,y1,x2,y2,box_w,box_h,area_px,area_rel,cx,cy,cx_norm,cy_norm,dist_center_norm,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,mean_L,mean_a,mean_b_lab,mean_a_c,mean_b_c,std_L,std_a,std_b_lab,contrast_gray_std,orientation_deg,vx_px_s,vy_px_s,speed_px_s,dir_deg,accel_px_s2,z_area_rel,z_speed,z_dist_center,z_contrast,saliency_score
45112025.MOV,261,29.99654417693814,32,14,bird,0.6104578375816345,470,321,1159,720,689.0,399.0,274911.0,0.29829752604166665,814.5,520.5,0.636328125,0.7229166666666667,0.3228745266164759,94.56644150288639,96.69430470224908,95.68826274685262,91.43314017991277,50.29311668139871,105.22152260186023,101.32986450195312,127.41694641113281,127.93289184570312,-0.5830535888671875,-0.067108154296875,65.45880126953125,9.587000846862793,13.610183715820312,62.776128292532285,-107.68215685201646,134.98444879622164,-14.99827208846907,135.81513016766405,-6.340191745909909,2294.0301722879785,0.7132833003997803,1.3977926969528198,0.7193471789360046,-0.7104068994522095,0.13795126974582672
45112025.MOV,262,29.99654417693814,11,16,dog,0.7755452990531921,343,405,1002,720,659.0,315.0,207585.0,0.225244140625,672.5,562.5,0.525390625,0.78125,0.27930106969893126,98.7091167473565,105.17560999108798,101.56614398920924,88.82226076065226,52.54067972155984,111.48711130380325,108.37450408935547,125.31043243408203,128.8095245361328,-2.6895675659179688,0.8095245361328125,69.26005554199219,5.623508930206299,11.335115432739258,66.6015893588364,-120.60798129506954,89.98963253081442,-14.99827208846907,91.23092747895728,-9.462322208025618,899.7926625590013,-1.4137890338897705,-1.4136720895767212,-1.4139926433563232,1.4136756658554077,0.12480833381414413
45112025.MOV,262,29.99654417693814,28,14,bird,0.5795034766197205,474,320,1162,720,688.0,400.0,275200.0,0.2986111111111111,818.0,520.0,0.6390625,0.7222222222222222,0.32594305085500325,94.23753997093024,98.01800145348838,94.55699127906978,90.43174781976745,48.46706395348838,104.58812136627907,101.73291778564453,126.4541244506836,128.84744262695312,-1.5458755493164062,0.847442626953125,66.16271209716797,5.301313877105713,12.31352424621582,62.77802454121956,-105.77433477756537,119.98617670775256,-14.99827208846907,120.91993535634963,-7.125016348901798,2422.765890065293,0.7368736267089844,0.7407158613204956,0.6853548884391785,-0.6729239225387573,0.11601117253303528
45112025.MOV,262,29.99654417693814,32,16,dog,0.2943144142627716,476,321,1161,720,685.0,399.0,273315.0,0.29656575520833334,818.5,520.5,0.639453125,0.7229166666666667,0.3269046562833878,93.84437736677461,97.01829390995738,94.66291275634342,91.08230064211624,49.1828769002799,104.3185445365238,101.0766372680664,126.84102630615234,128.40591430664062,-1.1589736938476562,0.405914306640625,65.72461700439453,7.224128723144531,12.746898651123047,62.653753436078226,-104.09049345529351,119.98617670775256,0.0,119.98617670775256,0.0,636.249493357369,0.6769163012504578,0.6729573011398315,0.7286364436149597,-0.7407392263412476,0.116163469851017
45112025.MOV,263,29.99654417693814,11,16,dog,0.7542961835861206,345,406,1005,720,660.0,314.0,207240.0,0.22486979166666668,675.0,563.0,0.52734375,0.7819444444444444,0.28053176507211036,98.37879752943448,104.85345010615711,101.34503474232774,88.94984076433121,52.62852248600656,111.17993148040918,108.05255889892578,125.32337188720703,128.7561492919922,-2.6766281127929688,0.7561492919921875,69.1448974609375,5.609855651855469,11.294126510620117,66.469421534395,-121.18918164231667,74.99136044234535,14.99827208846907,76.4764820492778,11.309932474020213,1005.9987795687283,-1.4134396314620972,0.018285920843482018,-1.413594365119934,1.4140516519546509,0.12799064815044403
45112025.MOV,263,29.99654417693814,28,14,bird,0.6550942659378052,478,319,1166,720,688.0,401.0,275888.0,0.2993576388888889,822.0,519.5,0.6421875,0.7215277777777778,0.3295652033980685,93.98491779272749,97.77464043379922,94.29769326683291,90.44537275996056,48.51067462158557,104.33436394478919,101.48418426513672,126.44821166992188,128.85113525390625,-1.551788330078125,0.85113525390625,66.04645538330078,5.316263675689697,12.334672927856445,62.635564677009945,-103.36274399130053,119.98617670775256,-14.99827208846907,120.91993535634963,-7.125016348901798,0.0,0.7472124099731445,1.2154991626739502,0.7430086135864258,-0.6883721947669983,0.11767113953828812
45112025.MOV,263,29.99654417693814,32,16,dog,,477,321,1162,720,685.0,399.0,273315.0,0.29656575520833334,819.5,520.5,0.640234375,0.7229166666666667,0.327918588810209,93.64161132758905,96.58429284891061,94.51765179371787,91.22256370854143,49.619797669355876,104.16934672447543,100.75955963134766,126.96895599365234,128.30056762695312,-1.0310440063476562,0.300567626953125,65.58335876464844,7.840591907501221,12.993988990783691,62.56754446236117,-108.47183392956234,29.99654417693814,0.0,29.99654417693814,0.0,2699.377987677004,0.6662281155586243,-1.2337857484817505,0.6705870032310486,-0.7256731986999512,0.11807700991630554
45112025.MOV,264,29.99654417693814,11,16,dog,0.6268802285194397,346,406,1007,720,661.0,314.0,207554.0,0.2252105034722222,676.5,563.0,0.528515625,0.7819444444444444,0.28088605697118263,98.18202973683958,104.6405176484192,101.07553215066923,88.92651550921688,53.055286816924756,110.96823959066074,107.82146453857422,125.31766510009766,128.7920379638672,-2.6823348999023438,0.7920379638671875,69.27393341064453,5.617149829864502,11.319378852844238,66.58440297241447,-119.75433563297766,44.99481626540721,0.0,44.99481626540721,0.0,1005.9987795687285,-1.4122560024261475,-0.7359793186187744,-1.4104775190353394,1.4142135381698608,0.14131006598472595
45112025.MOV,264,29.99654417693814,28,14,bird,0.6482824087142944,482,319,1171,720,689.0,401.0,276289.0,0.2997927517361111,826.5,519.5,0.645703125,0.7215277777777778,0.33419846312722906,93.60629630567992,97.35422691457133,93.9244776303074,90.53970661155529,48.81786824665477,103.92305882608427,101.0464096069336,126.4720458984375,128.83303833007812,-1.5279541015625,0.833038330078125,66.10359191894531,5.299912929534912,12.309475898742676,62.66192447750389,-102.3656632565705,134.98444879622164,0.0,134.98444879622164,0.0,636.249493357369,0.7705459594726562,1.4138151407241821,0.7941938042640686,-0.7068148851394653,0.12886470556259155
45112025.MOV,264,29.99654417693814,32,16,dog,,479,322,1163,720,684.0,398.0,272232.0,0.295390625,821.0,521.0,0.64140625,0.7236111111111111,0.3298963509512086,93.22608657321696,96.13080754650444,94.16617076611125,91.3192864909342,49.985986217637894,103.74783640424343,100.28398132324219,127.00126647949219,128.25384521484375,-0.9987335205078125,0.25384521484375,65.70567321777344,7.819178104400635,12.94823932647705,62.660847069735595,-111.57563126352933,44.99481626540721,14.99827208846907,47.42870076649268,18.43494882292201,636.2494933573688,0.6417086720466614,-0.6778354048728943,0.6162850260734558,-0.7073986530303955,0.12975716590881348
45112025.MOV,265,29.99654417693814,11,16,dog,0.6792930960655212,348,402,1010,720,662.0,318.0,210516.0,0.22842447916666667,679.0,561.0,0.53046875,0.7791666666666667,0.27883420937603254,98.09397860495164,104.56223279940717,100.83443538733398,88.70368998080906,52.9212411408159,110.84495240266773,107.73816680908203,125.28395080566406,128.87017822265625,-2.7160491943359375,0.87017822265625,69.10734558105469,5.62105131149292,11.3838529586792,66.41830385485973,-121.20289479716581,74.99136044234535,-59.99308835387628,96.0357995292889,-38.65980825409009,2011.997559137457,-1.4103012084960938,0.35756710171699524,-1.4058641195297241,1.4140567779541016,0.1550666093826294
45112025.MOV,265,29.99654417693814,28,14,bird,0.701549232006073,485,318,1176,720,691.0,402.0,277782.0,0.30141276041666665,830.5,519.0,0.648828125,0.7208333333333333,0.33792011438517333,93.30424217551894,97.09569374545507,93.59623013730192,90.44229647709355,48.68648436543764,103.63549474047994,100.78715515136719,126.4422607421875,128.86111450195312,-1.5577392578125,0.861114501953125,65.76679992675781,5.313342094421387,12.338685035705566,62.29751156664426,-101.77066619235039,119.98617670775256,-14.99827208846907,120.91993535634963,-7.125016348901798,636.249493357369,0.7961775064468384,1.0061678886413574,0.8358147144317627,-0.725195050239563,0.1419590711593628
45112025.MOV,265,29.99654417693814,32,16,dog,,480,322,1164,720,684.0,398.0,272232.0,0.295390625,822.0,521.0,0.6421875,0.7236111111111111,0.3309151280245048,92.88222912809663,95.83346190014399,93.85227673454995,91.20723500543653,49.92655529107526,103.44135516765111,99.97984313964844,126.97954559326172,128.25486755371094,-1.0204544067382812,0.2548675537109375,65.43376922607422,7.814554691314697,12.95184326171875,62.36749210167728,-111.04770014026093,29.99654417693814,0.0,29.99654417693814,0.0,636.2494933573688,0.6141250729560852,-1.3637346029281616,0.5700505375862122,-0.688865602016449,0.1432863175868988
45112025.MOV,266,29.99654417693814,11,16,dog,0.7221059799194336,350,398,1013,720,663.0,322.0,213486.0,0.23164713541666668,681.5,559.0,0.532421875,0.7763888888888889,0.2768358266621729,98.1419812071986,104.58180864318972,100.74950113824794,88.48062168011018,52.92515668474748,110.84415839914561,107.73902893066406,125.27848815917969,128.9197540283203,-2.7215118408203125,0.9197540283203125,69.26073455810547,5.625988960266113,11.427276611328125,66.56934648836508,-121.09053823725904,74.99136044234535,-59.99308835387628,96.0357995292889,-38.65980825409009,0.0,-1.4140641689300537,-0.7019556164741516,-1.4142115116119385,1.414149284362793,0.16207171976566315
45112025.MOV,266,29.99654417693814,28,16,dog,0.4496576488018036,488,316,1179,720,691.0,404.0,279164.0,0.3029123263888889,833.5,518.0,0.651171875,0.7194444444444444,0.3402037539629707,93.21797223137654,97.02020676018398,93.43784298835094,90.46155306558153,48.8227959192446,103.55111690619134,100.68817138671875,126.42681884765625,128.89788818359375,-1.57318115234375,0.89788818359375,65.87725830078125,5.343679904937744,12.40299129486084,62.3790617682733,-101.4603955861516,89.98963253081442,-29.99654417693814,94.85740153298536,-18.43494882292201,1005.9987795687285,0.7248449921607971,-0.7122455835342407,0.7087047696113586,-0.695398211479187,0.14729803800582886
45112025.MOV,266,29.99654417693814,32,14,bird,0.5587460994720459,488,317,1178,720,690.0,403.0,278070.0,0.30172526041666664,833.0,518.5,0.65078125,0.7201388888888889,0.3401083404317965,93.05223145251196,95.8727226957241,93.85382817276225,91.2755385334628,49.98162692847125,103.5588412989535,100.07936096191406,127.01726531982422,128.2965850830078,-0.9827346801757812,0.2965850830078125,65.3775863647461,8.140904426574707,13.143783569335938,62.332676827341494,-101.08347033095075,329.96198594631954,-74.99136044234535,338.37644171932675,-12.804266065286752,9274.85047221628,0.6892173886299133,1.414201021194458,0.7055078148841858,-0.718751072883606,0.1475205272436142
45112025.MOV,267,29.99654417693814,11,16,dog,0.7118114829063416,352,401,1016,720,664.0,319.0,211816.0,0.22983506944444446,684.0,560.5,0.534375,0.7784722222222222,0.27954581778519777,97.42363183140084,103.87590644710504,100.17243739849681,88.67283396910527,53.0918533066435,110.13021207085396,107.02870178222656,125.28929138183594,128.85757446289062,-2.7107086181640625,0.857574462890625,69.0145263671875,5.600048065185547,11.347369194030762,66.30052314192069,-119.08730365277707,74.99136044234535,44.99481626540721,87.4542030536641,30.96375653207352,3149.274318956505,-1.414136290550232,-0.7928397059440613,-1.4140706062316895,1.4141278266906738,0.16493546962738037
45112025.MOV,267,29.99654417693814,28,16,dog,0.3937284052371979,490,317,1183,720,693.0,403.0,279279.0,0.303037109375,836.5,518.5,0.653515625,0.7201388888888889,0.34380512775720995,92.70530544724093,96.48596206660723,93.00327271295014,90.39200584361875,48.828171828171826,102.997335997336,100.15328216552734,126.44691467285156,128.851318359375,-1.5530853271484375,0.851318359375,65.63356018066406,5.294283390045166,12.310957908630371,62.109711688367824,-102.26273242430155,89.98963253081442,14.99827208846907,91.23092747895728,9.462322208025618,1349.688993838502,0.7198157906532288,-0.6177559494972229,0.689667284488678,-0.6934764981269836,0.15392951667308807
45112025.MOV,267,29.99654417693814,32,14,bird,0.627644956111908,492,317,1183,720,691.0,403.0,278473.0,0.30216254340277776,837.5,518.5,0.654296875,0.7201388888888889,0.34486617409990167,92.59720691054429,95.26980712672324,93.50843349265459,91.24726993281216,50.15437044165862,103.08544814039422,99.54438018798828,127.10618591308594,128.19520568847656,-0.8938140869140625,0.1952056884765625,65.0876235961914,8.403040885925293,13.16761589050293,62.055681519122,-100.32811264047929,134.98444879622164,0.0,134.98444879622164,0.0,6266.33078654154,0.69432133436203,1.4105967283248901,0.7244042754173279,-0.7206475138664246,0.1540411114692688
45112025.MOV,268,29.99654417693814,11,16,dog,0.7281799912452698,357,395,1021,720,664.0,325.0,215800.0,0.2341579861111111,689.0,557.5,0.53828125,0.7743055555555556,0.27711705337974557,97.43191844300279,103.78183966635774,100.03409175162187,88.42145041705282,53.21344763670065,110.04276181649676,106.92849731445312,125.32159423828125,128.8853302001953,-2.67840576171875,0.8853302001953125,69.24610900878906,5.585771560668945,11.369624137878418,66.53967187667192,-120.36861026353587,149.9827208846907,-89.98963253081442,174.9084061073282,-30.96375653207352,4631.966228640699,-1.4141290187835693,1.3522272109985352,-1.4137178659439087,1.4139541387557983,0.16532127559185028
45112025.MOV,268,29.99654417693814,28,16,dog,0.455353707075119,492,316,1186,720,694.0,404.0,280376.0,0.30422743055555557,839.0,518.0,0.65546875,0.7194444444444444,0.3460378746311322,92.48003752104317,96.22940265928611,92.75149442177647,90.26774046280708,49.20992524324479,102.74334821810712,99.8654556274414,126.45601654052734,128.85482788085938,-1.5439834594726562,0.854827880859375,65.9020004272461,5.285181522369385,12.290594100952148,62.34851193796805,-102.62094736196026,74.99136044234535,-14.99827208846907,76.4764820492778,-11.309932474020213,1005.9987795687283,0.7204189300537109,-1.0347373485565186,0.674483060836792,-0.6834608316421509,0.15272767841815948
45112025.MOV,268,29.99654417693814,32,14,bird,0.6696083545684814,495,316,1187,720,692.0,404.0,279568.0,0.30335069444444446,841.0,518.0,0.65703125,0.7194444444444444,0.3481750855595692,92.39820365707091,94.85033694843473,93.33551765581183,91.24179090596921,50.77502074629428,102.8854446860871,99.19174194335938,127.22056579589844,128.1114959716797,-0.7794342041015625,0.1114959716796875,65.28753662109375,8.793888092041016,13.303434371948242,62.254537406804836,-100.29081687542278,104.98790461928348,-14.99827208846907,106.053798998374,-8.13010235415598,1005.998779568729,0.6937100887298584,-0.3174901604652405,0.7392375469207764,-0.7304894924163818,0.15276293456554413
45112025.MOV,269,29.99654417693814,11,16,dog,0.7320553064346313,360,400,1025,720,665.0,320.0,212800.0,0.2309027777777778,692.5,560.0,0.541015625,0.7777777777777778,0.2815949500136875,96.73353383458647,103.12400845864661,99.59013627819549,88.84289943609022,52.92630169172932,109.38956296992481,106.30343627929688,125.33587646484375,128.7750701904297,-2.66412353515625,0.7750701904296875,68.59105682373047,5.545552730560303,11.245858192443848,65.87975000858236,-117.56563720527625,104.98790461928348,74.99136044234535,129.02001494861764,35.53767779197438,5129.607407671473,-1.414212703704834,0.9603683948516846,-1.4130630493164062,1.4137260913848877,0.17147675156593323
45112025.MOV,269,29.99654417693814,28,16,dog,0.5828844308853149,494,316,1190,720,696.0,404.0,281184.0,0.3051041666666667,842.0,518.0,0.6578125,0.7194444444444444,0.3492467519751956,92.29388941049278,96.05223625810858,92.60007326163651,90.23349123705474,48.689018578582,102.52250128030045,99.71725463867188,126.45088195800781,128.83981323242188,-1.5491180419921875,0.839813232421875,65.43233489990234,5.25032377243042,12.223605155944824,61.89636530812493,-102.43539988004225,89.98963253081442,0.0,89.98963253081442,0.0,636.2494933573687,0.7071070075035095,-1.37922203540802,0.6571567058563232,-0.6746628880500793,0.1591297835111618
45112025.MOV,269,29.99654417693814,32,14,bird,0.7170810699462891,497,316,1193,720,696.0,404.0,281184.0,0.3051041666666667,845.0,518.0,0.66015625,0.7194444444444444,0.35247377156397475,92.33867503129623,94.62037313645158,93.34707166837374,91.25940309548197,50.449744651189256,102.81741137475817,99.08963775634766,127.31122589111328,128.02301025390625,-0.6887741088867188,0.02301025390625,64.75532531738281,9.152517318725586,13.390199661254883,61.77353827642891,-100.12804195899797,119.98617670775256,0.0,119.98617670775256,0.0,636.249493357369,0.7071070075035095,0.4188545346260071,0.7559072971343994,-0.7390592694282532,0.15896673500537872
45112025.MOV,270,29.99654417693814,11,16,dog,0.6608459949493408,365,396,1033,720,668.0,324.0,216432.0,0.23484375,699.0,558.0,0.54609375,0.775,0.28136022402873445,96.88678661196127,103.22304465143787,99.58403563243883,88.69533617949287,52.78636246026466,109.48720614326902,106.41402435302734,125.3448257446289,128.82330322265625,-2.6551742553710938,0.82330322265625,68.56253814697266,5.564336776733398,11.338061332702637,65.85144348565395,-116.3727335717098,194.9775371500979,-59.99308835387628,203.99855549330198,-17.102728969052375,4866.37287321412,-1.4142135381698608,1.4142138957977295,-1.4131852388381958,1.4138078689575195,0.1727602332830429
45112025.MOV,270,29.99654417693814,28,16,dog,0.6196292042732239,498,315,1195,720,697.0,405.0,282285.0,0.306298828125,846.5,517.5,0.661328125,0.71875,0.35368057349508125,92.35862691960253,96.10537577271198,92.55695130807517,90.10600988362825,48.67569300529607,102.55402872982978,99.7655029296875,126.44190216064453,128.88848876953125,-1.5580978393554688,0.88848876953125,65.47637939453125,5.277565002441406,12.275345802307129,61.91843844392303,-100.36861408576043,134.98444879622164,-14.99827208846907,135.81513016766405,-6.340191745909909,1422.697117796878,0.7071061134338379,-0.7071064710617065,0.6599103808403015,-0.6776712536811829,0.1585845798254013
45112025.MOV,270,29.99654417693814,32,14,bird,0.2701486051082611,501,315,1198,720,697.0,405.0,282285.0,0.306298828125,849.5,517.5,0.663671875,0.71875,0.3569376529971217,92.41956533290823,94.69303009369963,93.31672954638043,91.13811219157944,50.438872061923234,102.86506190552102,99.15576171875,127.29985809326172,128.07447814941406,-0.7001419067382812,0.0744781494140625,64.81120300292969,9.162464141845703,13.438109397888184,61.80847951722309,-99.70222692044901,134.98444879622164,-14.99827208846907,135.81513016766405,-6.340191745909909,636.249493357369,0.7071061134338379,-0.7071064710617065,0.7532756924629211,-0.7361447215080261,0.15837053954601288
45112025.MOV,271,29.99654417693814,11,16,dog,0.6253958344459534,370,394,1040,720,670.0,326.0,218420.0,0.23700086805555556,705.0,557.0,0.55078125,0.7736111111111111,0.2825081075975702,96.83325244940939,103.18403534474865,99.50298507462686,88.65433110521015,52.54311876201813,109.43482739675854,106.39269256591797,125.33283233642578,128.8370819091797,-2.6671676635742188,0.8370819091796875,68.2551040649414,5.565587997436523,11.366851806640625,65.54538746703427,-118.04191907144542,179.97926506162884,-29.99654417693814,182.46185495791457,-9.462322208025618,1005.9987795687283,-1.4137499332427979,0.9056024551391602,-1.4114208221435547,1.4138301610946655,0.17971675097942352
45112025.MOV,271,29.99654417693814,28,16,dog,,501,315,1198,720,697.0,405.0,282285.0,0.306298828125,849.5,517.5,0.663671875,0.71875,0.3569376529971217,92.22878651008733,95.99298226969198,92.44769647696478,90.03893228474769,48.53577767150221,102.42865897940025,99.65896606445312,126.4341049194336,128.88365173339844,-1.5658950805664062,0.8836517333984375,65.2610855102539,5.264257907867432,12.251574516296387,61.68425333136545,-100.2732348048863,89.98963253081442,0.0,89.98963253081442,0.0,1422.697117796878,0.6755516529083252,-1.3934993743896484,0.6287820935249329,-0.678508996963501,0.16229166090488434
45112025.MOV,271,29.99654417693814,32,16,dog,0.717567503452301,505,314,1205,720,700.0,406.0,284200.0,0.3083767361111111,855.0,517.0,0.66796875,0.7180555555555556,0.362550518320825,92.51679802955665,94.51009500351864,93.49232934553132,91.16000351864884,50.56935608726249,103.00028501055594,99.1478500366211,127.4495849609375,127.94982147216797,-0.5504150390625,-0.05017852783203125,64.45232391357422,9.74806022644043,13.649795532226562,61.57939947402022,-99.0790608057961,164.98099297315977,-14.99827208846907,165.66132985114405,-5.194428907734806,899.7926625590011,0.7381996512413025,0.48789745569229126,0.782637894153595,-0.7353294491767883,0.16146144270896912
45112025.MOV,272,29.99654417693814,11,16,dog,0.40854111313819885,375,387,1045,720,670.0,333.0,223110.0,0.24208984375,710.0,553.5,0.5546875,0.76875,0.2802283206939109,97.25947738783559,103.54357043610774,99.68145309488592,88.23150463896732,52.69667428622652,109.77605217157455,106.75434875488281,125.33094787597656,128.93324279785156,-2.6690521240234375,0.9332427978515625,68.48987579345703,5.586533546447754,11.465545654296875,65.77469458521988,-118.2267521500445,149.9827208846907,-104.98790461928348,183.07724238780418,-34.99202019855866,2422.7658900652928,-1.4131718873977661,1.36219322681427,-1.4106638431549072,1.413569450378418,0.18975543975830078
45112025.MOV,272,29.99654417693814,28,16,dog,,503,314,1201,720,698.0,406.0,283388.0,0.3074956597222222,852.0,517.0,0.665625,0.7180555555555556,0.3592591494937894,92.30038674890963,96.05172413793103,92.47393679337164,89.8128466978136,48.9142236086214,102.49121345999126,99.69547271728516,126.43164825439453,128.90463256835938,-1.5683517456054688,0.904632568359375,65.57736206054688,5.270489692687988,12.263168334960938,61.97268245184951,-102.26079811253362,74.99136044234535,-14.99827208846907,76.4764820492778,-11.309932474020213,636.2494933573687,0.6595960855484009,-1.0102200508117676,0.6186128258705139,-0.6698694825172424,0.1709270179271698
45112025.MOV,272,29.99654417693814,32,16,dog,0.6890860199928284,507,313,1210,720,703.0,407.0,286121.0,0.3104611545138889,858.5,516.5,0.670703125,0.7173611111111111,0.3660137440414113,92.6319564100503,94.62183481813638,93.55133667224706,90.91269427969286,50.88309491438937,103.09427130479762,99.2372817993164,127.43917083740234,127.98087310791016,-0.5608291625976562,-0.01912689208984375,64.74376678466797,9.73396110534668,13.64480209350586,61.837945784790975,-98.91988954683782,104.98790461928348,-14.99827208846907,106.053798998374,-8.13010235415598,1799.585325118003,0.7535757422447205,-0.3519729971885681,0.792050302028656,-0.7437041401863098,0.16986583173274994
45112025.MOV,273,29.99654417693814,11,16,dog,0.5761368870735168,380,389,1050,720,670.0,331.0,221770.0,0.24063585069444443,715.0,554.5,0.55859375,0.7701388888888889,0.28388744399557203,96.79376831852821,103.13649276277225,99.32352437209722,88.46057176353881,52.652581503359336,109.386382287956,106.36013793945312,125.31221008300781,128.9043731689453,-2.6877899169921875,0.9043731689453125,68.02093505859375,5.590505599975586,11.458369255065918,65.292042916659,-117.24417235638509,149.9827208846907,29.99654417693814,152.9529640985556,11.309932474020213,4049.066981515506,-1.4104912281036377,0.7071067690849304,-1.4082318544387817,1.414049744606018,0.19362740218639374
45112025.MOV,273,29.99654417693814,28,16,dog,,506,314,1203,720,697.0,406.0,282982.0,0.30705512152777775,854.5,517.0,0.667578125,0.7180555555555556,0.36200083302688374,92.01127986939099,95.7920327087942,92.24743623269325,89.75245775349669,48.633103872331105,102.23465096719933,99.4434585571289,126.42407989501953,128.883056640625,-1.5759201049804688,0.883056640625,65.2398910522461,5.258541107177734,12.244729042053223,61.626634242175236,-104.00953415480129,74.99136044234535,0.0,74.99136044234535,0.0,449.8963312795007,0.6164519190788269,-1.4142135381698608,0.5915926694869995,-0.6883413791656494,0.1736806482076645
45112025.MOV,273,29.99654417693814,32,16,dog,0.6945201754570007,511,311,1216,720,705.0,409.0,288345.0,0.3128743489583333,863.5,515.5,0.674609375,0.7159722222222222,0.37079116831540954,92.65643933482461,94.63463906084725,93.54874195841788,90.78588843225997,50.60639511696059,103.15205743120221,99.29338836669922,127.4361343383789,127.994384765625,-0.5638656616210938,-0.005615234375,64.41984558105469,9.868637084960938,13.732406616210938,61.56148902571153,-98.62248284069952,149.9827208846907,-29.99654417693814,152.9529640985556,-11.309932474020213,1422.697117796878,0.7940397262573242,0.7071067690849304,0.8166391849517822,-0.725706160068512,0.17185716331005096
45112025.MOV,274,29.99654417693814,11,16,dog,0.6175754070281982,381,387,1052,720,671.0,333.0,223443.0,0.242451171875,716.5,553.5,0.559765625,0.76875,0.2833618781765602,97.04356815832226,103.46201939644563,99.46275783980701,88.19184310987589,52.758081479392956,109.67104362186329,106.68130493164062,125.24473571777344,128.9989776611328,-2.7552642822265625,0.9989776611328125,67.96895599365234,5.629031181335449,11.500134468078613,65.24972917180818,-113.50572571507264,44.99481626540721,-29.99654417693814,54.07703905833561,-33.69006752597979,3627.1801827892455,-1.4116545915603638,-1.0708707571029663,-1.4052706956863403,1.4111374616622925,0.19698917865753174
45112025.MOV,274,29.99654417693814,28,16,dog,,508,313,1206,720,698.0,407.0,284086.0,0.30825303819444444,857.0,516.5,0.66953125,0.7173611111111111,0.3643549694527716,92.13967249354069,95.94127482522899,92.3663362502904,89.82707701189076,48.74276099490999,102.38713628971509,99.59114837646484,126.40907287597656,128.90042114257812,-1.5909271240234375,0.900421142578125,65.29608154296875,5.2659807205200195,12.255257606506348,61.704860210511484,-108.95110409724002,74.99136044234535,-14.99827208846907,76.4764820492778,-11.309932474020213,449.8963312795007,0.632186770439148,-0.2645190358161926,0.5651177167892456,-0.6248325109481812,0.17666110396385193
45112025.MOV,274,29.99654417693814,32,16,dog,0.6920558214187622,514,312,1221,720,707.0,408.0,288456.0,0.31299479166666666,867.5,516.0,0.677734375,0.7166666666666667,0.37566027430053206,92.4769011565022,94.51892142995811,93.44219915689048,90.9455653548548,50.561149707407715,102.96125232271126,99.14620971679688,127.41263580322266,127.98140716552734,-0.5873641967773438,-0.01859283447265625,64.33934783935547,9.69876766204834,13.598087310791016,61.42371901730703,-98.6696386767807,119.98617670775256,14.99827208846907,120.91993535634963,7.125016348901798,1622.1242910713734,0.7794674038887024,1.3353897333145142,0.8401515483856201,-0.7863048911094666,0.17501120269298553
45112025.MOV,275,29.99654417693814,11,16,dog,0.6217676401138306,386,384,1059,720,673.0,336.0,226128.0,0.24536458333333333,722.5,552.0,0.564453125,0.7666666666666667,0.28458886086902935,96.97370073586642,103.37805136913607,99.28556835066865,87.99946932710678,52.52656460058021,109.55427457015496,106.60491943359375,125.23123168945312,129.04586791992188,-2.768768310546875,1.045867919921875,67.81450653076172,5.628939628601074,11.514734268188477,65.1078192376676,-116.57181038221833,179.97926506162884,-44.99481626540721,185.51838006753349,-14.036243467926479,4073.984551970938,-1.4026131629943848,0.42210614681243896,-1.399828314781189,1.412987470626831,0.1806662380695343
45112025.MOV,275,29.99654417693814,28,16,dog,,511,313,1208,720,697.0,407.0,283679.0,0.3078114149305556,859.5,516.5,0.671484375,0.7173611111111111,0.3671217446123955,92.00654260625566,95.81414556593897,92.27092594094029,89.69422481043715,48.624431135191536,102.26233877022973,99.46688842773438,126.40845489501953,128.8841552734375,-1.5915451049804688,0.8841552734375,65.19139862060547,5.243676662445068,12.208584785461426,61.61583541179685,-110.58047359057393,74.99136044234535,0.0,74.99136044234535,0.0,449.8963312795007,0.5447571277618408,-1.3799712657928467,0.525678813457489,-0.65553879737854,0.16230449080467224
45112025.MOV,275,29.99654417693814,32,16,dog,0.6211873888969421,519,308,1230,720,711.0,412.0,292932.0,0.3178515625,874.5,514.0,0.683203125,0.7138888888888889,0.38205832609182017,92.86329591850668,94.85821624131198,93.69242691136509,90.66183960782708,50.4254946540494,103.3461246978821,99.53506469726562,127.40835571289062,128.04110717773438,-0.591644287109375,0.041107177734375,64.29878997802734,9.895384788513184,13.734528541564941,61.443790040704016,-98.39038488969577,209.97580923856697,-59.99308835387628,218.37813790676728,-15.945395900922858,3513.8026755673127,0.8578541278839111,0.9578649401664734,0.8741515874862671,-0.7574531435966492,0.15957455337047577
45112025.MOV,276,29.99654417693814,11,16,dog,0.633565366268158,395,387,1070,720,675.0,333.0,224775.0,0.243896484375,732.5,553.5,0.572265625,0.76875,0.29207668650349927,96.1958313869425,102.51745968190413,98.77142030919809,88.44924035146258,52.72724279835391,108.77467245022801,105.75459289550781,125.32331085205078,128.87892150878906,-2.6766891479492188,0.8789215087890625,67.67365264892578,5.574787616729736,11.428507804870605,64.94127111507588,-118.6420333327949,299.9654417693814,44.99481626540721,303.32128139426334,8.530765609948133,4498.963312795007,-1.3960545063018799,0.9197592735290527,-1.3856321573257446,1.4109874963760376,0.17155930399894714
